Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
7136,Delhi,Najafgarh,Wheat,C-83,FAQ,690,730,710,11-Sep-03
7137,Delhi,Najafgarh,Wheat,Dara,FAQ,655,680,667.5,11-Sep-03
7138,Delhi,Najafgarh,Wheat,C-83,FAQ,690,723,706.5,09-Sep-03
7139,Delhi,Najafgarh,Wheat,Dara,FAQ,655,680,667.5,09-Sep-03
7140,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,750,800,775,09-Sep-03
7141,Delhi,Najafgarh,Wheat,C-83,FAQ,690,701,695.5,08-Sep-03
7142,Delhi,Najafgarh,Wheat,Dara,FAQ,648,680,664,08-Sep-03
7143,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,819,819,819,08-Sep-03
7144,Delhi,Najafgarh,Wheat,C-83,FAQ,690,700,695,07-Sep-03
7145,Delhi,Najafgarh,Wheat,Dara,FAQ,645,680,662.5,07-Sep-03
7146,Delhi,Najafgarh,Wheat,C-83,FAQ,680,710,695,06-Sep-03
7147,Delhi,Najafgarh,Wheat,Dara,FAQ,645,680,662,06-Sep-03
7148,Delhi,Najafgarh,Wheat,C-83,FAQ,675,706,690,05-Sep-03
7149,Delhi,Najafgarh,Wheat,Dara,FAQ,645,675,660,05-Sep-03
7150,Delhi,Najafgarh,Wheat,Dara,FAQ,640,686,663,04-Sep-03
7151,Delhi,Najafgarh,Wheat,C-83,FAQ,690,711,700,02-Sep-03
7152,Delhi,Najafgarh,Wheat,Dara,FAQ,645,680,672,02-Sep-03
7153,Delhi,Najafgarh,Wheat,Dara,FAQ,643,695,669,01-Sep-03
7154,Delhi,Najafgarh,Wheat,C-83,FAQ,680,715,697.5,31-Aug-03
7155,Delhi,Najafgarh,Wheat,Dara,FAQ,640,670,655,31-Aug-03
7156,Delhi,Najafgarh,Wheat,C-83,FAQ,680,700,690,30-Aug-03
7157,Delhi,Najafgarh,Wheat,Dara,FAQ,645,680,662,30-Aug-03
